,RosterID,No.,Acronym,Name,Position,GamesPlayed,GamesStarted,Weight,Height,College,BirthDate,Years,Age,AV
57,pit82,82,pit,Steven Sims,WR,1,0.0,176.0,5-10,Kansas,3/31/1997,2,24.0,0.0
58,pit19,19,pit,JuJu Smith-Schuster,WR,5,5.0,215.0,6-1,USC,11/22/1996,4,25.0,1.0
59,pit24,24,pit,Benny Snell Jr.,RB,17,0.0,224.0,5-10,Kentucky,2/26/1998,2,23.0,1.0
60,pit41,41,pit,Robert Spillane,LB,14,4.0,229.0,6-1,Western Michigan,12/14/1995,3,26.0,2.0
61,pit20,20,pit,Cameron Sutton,CB,16,16.0,188.0,5-11,Tennessee,2/27/1995,4,26.0,6.0
62,pit51,51,pit,Trai Turner,OG,17,17.0,315.0,6-3,LSU,6/14/1993,7,28.0,6.0
63,pit48,48,pit,Derrek Tuszka,DL,15,0.0,251.0,6-4,North Dakota St.,7/11/1996,1,25.0,1.0
64,pit10,10,pit,Corliss Waitman,P,2,0.0,210.0,6-2,South Alabama,7/21/1995,Rook,26.0,0.0
65,pit13,13,pit,James Washington,WR,15,2.0,213.0,5-11,Oklahoma St.,4/2/1996,3,25.0,2.0
66,pit44,44,pit,Derek Watt,FB,17,4.0,234.0,6-2,Wisconsin,11/7/1992,5,29.0,0.0
67,pit90,90,pit,T.J. Watt,OLB,15,15.0,252.0,6-4,Wisconsin,10/11/1994,4,27.0,15.0
68,pit15,15,pit,Cody White,WR,15,0.0,210.0,6-3,Michigan St.,11/28/1998,Rook,23.0,0.0
69,pit25,25,pit,Ahkello Witherspoon,CB,9,3.0,195.0,6-2,Colorado,3/21/1995,4,26.0,2.0
70,pit95,95,pit,Chris Wormley,DT,15,14.0,300.0,6-5,Michigan,10/25/1993,4,28.0,6.0
0,htx88,88,htx,Jordan Akins,TE,13,3.0,243.0,6-4,Central Florida,4/19/1992,3,29.0,2.0
1,htx89,89,htx,Danny Amendola,WR,8,0.0,185.0,5-11,Texas Tech,11/2/1985,12,36.0,2.0
2,htx35,35,htx,Grayland Arnold,DB,4,0.0,190.0,5-10,Baylor,9/4/1997,1,24.0,0.0
3,htx83,83,htx,Antony Auclair,TE,16,13.0,256.0,6-6,Laval,5/28/1993,4,28.0,0.0
4,htx90,90,htx,Ross Blacklock,DL,14,2.0,290.0,6-3,TCU,7/9/1998,1,23.0,2.0
5,htx68,68,htx,Justin Britt,OT,11,11.0,315.0,6-6,Missouri,5/29/1991,7,30.0,3.0
6,htx29,29,htx,Terrence Brooks,FS,11,3.0,205.0,5-11,Florida St.,3/2/1992,7,29.0,1.0
7,htx85,85,htx,Pharaoh Brown,TE,15,12.0,258.0,6-6,Oregon,5/4/1994,4,27.0,1.0
8,htx28,28,htx,Rex Burkhead,RB,16,5.0,215.0,5-10,Nebraska,7/2/1990,8,31.0,3.0
9,htx17,17,htx,Jalen Camp,WR,3,1.0,220.0,6-2,Georgia Tech,7/10/1998,Rook,23.0,0.0
10,htx61,61,htx,Marcus Cannon,OL,4,4.0,335.0,6-6,TCU,5/6/1988,10,33.0,1.0
11,htx75,75,htx,Ron'Dell Carter,DE,1,0.0,269.0,6-3,James Madison,7/3/1997,1,24.0,0.0
12,htx72,72,htx,Geron Christian,OT,14,8.0,315.0,6-6,Louisville,9/10/1996,3,25.0,3.0
13,htx97,97,htx,Maliek Collins,DT,15,15.0,310.0,6-2,Nebraska,4/8/1995,5,26.0,6.0
14,htx12,12,htx,Nico Collins,WR,14,8.0,215.0,6-4,Michigan,3/19/1999,Rook,22.0,3.0
15,htx18,18,htx,Chris Conley,WR,16,10.0,205.0,6-3,Georgia,10/25/1992,6,29.0,2.0
16,htx13,13,htx,Brandin Cooks,WR,16,16.0,183.0,5-10,Oregon St.,9/25/1993,7,28.0,8.0
17,htx41,41,htx,Zach Cunningham,OLB,10,7.0,238.0,6-3,Vanderbilt,12/2/1994,4,27.0,3.0
18,htx81,81,htx,Davion Davis,WR,2,1.0,195.0,5-11,Sam Houston St.,10/23/1996,2,25.0,0.0
19,htx02,2,htx,Phillip Dorsett,WR,3,0.0,192.0,5-10,Miami (FL),1/5/1993,6,28.0,1.0
20,htx06,6,htx,Jeff Driskel,QB,1,0.0,235.0,6-4,"Florida,Louisiana Tech",4/23/1993,3,28.0,0.0
21,htx98,98,htx,Michael Dwumfour,DL,3,1.0,296.0,6-1,"Michigan,Rutgers",1/1/1998,Rook,23.0,1.0
23,htx07,7,htx,Ka'imi Fairbairn,K,13,0.0,183.0,6-0,UCLA,1/29/1994,4,27.0,1.0
24,htx26,26,htx,Royce Freeman,RB,7,0.0,238.0,6-0,Oregon,2/24/1996,3,25.0,1.0
25,htx14,14,htx,T.J. Green,FS,1,0.0,215.0,6-3,Clemson,3/15/1995,5,26.0,0.0
26,htx52,52,htx,Jonathan Greenard,DL,12,12.0,263.0,6-3,"Louisville,Florida",5/25/1997,1,24.0,5.0
27,htx51,51,htx,Kamu Grugier-Hill,OLB,14,14.0,230.0,6-2,Eastern Illinois,5/16/1994,5,27.0,6.0
28,htx26,26,htx,Vernon Hargreaves III,CB,8,5.0,204.0,5-10,Florida,6/3/1995,5,26.0,2.0
29,htx94,94,htx,Demone Harris,DE,1,1.0,272.0,6-4,Buffalo,12/30/1995,3,26.0,0.0
30,htx67,67,htx,Charlie Heck,OL,15,13.0,315.0,6-8,North Carolina,11/20/1996,1,25.0,5.0
31,htx43,43,htx,Neville Hewitt,LB,17,5.0,234.0,6-2,Marshall,4/6/1993,6,28.0,3.0
32,htx71,71,htx,Tytus Howard,T,15,15.0,322.0,6-5,Alabama St.,5/23/1996,2,25.0,6.0
33,htx02,2,htx,Mark Ingram,RB,7,7.0,215.0,5-9,Alabama,12/21/1989,10,32.0,2.0
34,htx50,50,htx,Jordan Jenkins,OLB,11,0.0,260.0,6-3,Georgia,7/1/1994,5,27.0,1.0
35,htx31,31,htx,David Johnson,RB,13,4.0,224.0,6-1,Northern Iowa,12/16/1991,6,30.0,3.0
36,htx93,93,htx,Jaleel Johnson,DT,12,0.0,316.0,6-3,Iowa,7/12/1994,4,27.0,1.0
37,htx01,1,htx,Lonnie Johnson Jr.,CB,14,7.0,213.0,6-2,Kentucky,11/4/1995,2,26.0,3.0
38,htx11,11,htx,Cameron Johnston,P,17,0.0,194.0,5-11,Ohio St.,2/24/1992,3,29.0,3.0
39,htx09,9,htx,Brevin Jordan,TE,9,2.0,245.0,6-3,Miami (FL),7/16/2000,Rook,21.0,1.0
40,htx25,25,htx,Desmond King,FS,16,12.0,200.0,5-10,Iowa,12/14/1994,4,27.0,4.0
41,htx58,58,htx,Christian Kirksey,OLB,13,12.0,235.0,6-2,Iowa,8/31/1992,7,29.0,5.0
42,htx30,30,htx,Phillip Lindsay,RB,10,1.0,190.0,5-8,Colorado,7/24/1994,3,27.0,1.0
43,htx79,79,htx,Roy Lopez,DT,16,15.0,318.0,6-2,"New Mexico St.,Arizona",8/7/1997,Rook,24.0,6.0
44,htx54,54,htx,Jacob Martin,LB,17,14.0,242.0,6-2,Temple,12/11/1995,3,26.0,6.0
45,htx64,64,htx,Justin McCray,G,14,8.0,315.0,6-3,Central Florida,5/31/1992,4,29.0,3.0
46,htx59,59,htx,Whitney Mercilus,DE,6,2.0,258.0,6-4,Illinois,7/21/1990,9,31.0,1.0
47,htx18,18,htx,Anthony Miller,WR,2,1.0,199.0,5-11,Memphis,10/9/1994,3,27.0,0.0
48,htx10,10,htx,Davis Mills,QB,13,11.0,225.0,6-4,Stanford,10/21/1998,Rook,23.0,7.0
49,htx39,39,htx,Terrance Mitchell,CB,14,13.0,191.0,5-11,Oregon,5/17/1992,7,29.0,4.0
50,htx33,33,htx,A.J. Moore,DB,12,0.0,202.0,5-11,Mississippi,12/15/1995,3,26.0,1.0
51,htx15,15,htx,Chris Moore,WR,12,1.0,200.0,6-1,Cincinnati,6/16/1993,5,28.0,2.0
52,htx22,22,htx,Jimmy Moreland,CB,7,0.0,182.0,5-11,James Madison,8/26/1995,2,26.0,0.0
53,htx79,79,htx,Jimmy Morrissey,OL,5,4.0,305.0,6-3,Pittsburgh,6/9/1998,Rook,23.0,1.0
54,htx23,23,htx,Eric Murray,CB,16,11.0,199.0,5-11,Minnesota,1/7/1994,5,27.0,4.0
55,htx56,56,htx,Hardy Nickerson,ILB,2,0.0,235.0,6-0,"Illinois,California",1/5/1994,4,27.0,0.0
56,htx94,94,htx,Charles Omenihu,DL,6,2.0,280.0,6-5,Texas,8/20/1997,2,24.0,1.0
57,htx36,36,htx,Jonathan Owens,S,7,2.0,210.0,5-11,Missouri Western St.,7/22/1995,2,26.0,1.0
58,htx27,27,htx,Scottie Phillips,RB,3,0.0,209.0,5-8,Mississippi,10/6/1997,1,24.0,0.0
59,htx57,57,htx,Kevin Pierre-Louis,OLB,9,1.0,231.0,6-0,Boston Col.,10/7/1991,7,30.0,1.0
60,htx45,45,htx,Paul Quessenberry,TE,1,0.0,251.0,6-2,Navy,1/8/1992,Rook,29.0,0.0
61,htx20,20,htx,Justin Reid,FS,13,13.0,203.0,6-1,Stanford,2/15/1997,3,24.0,4.0
62,htx95,95,htx,Derek Rivers,DE,5,1.0,250.0,6-5,Youngstown St.,5/9/1994,3,27.0,1.0
63,htx19,19,htx,Andre Roberts,WR,6,0.0,195.0,5-11,The Citadel,1/9/1988,11,33.0,0.0
64,htx38,38,htx,Jaylen Samuels,RB,3,0.0,225.0,6-0,North Carolina St.,7/20/1996,3,25.0,0.0
65,htx74,74,htx,Max Scharping,OT,17,11.0,327.0,6-6,Northern Illinois,8/10/1996,2,25.0,4.0
66,htx17,17,htx,Joey Slye,K,3,0.0,213.0,5-11,Virginia Tech,4/10/1996,2,25.0,0.0
67,htx92,92,htx,Chris Smith,DE,4,0.0,266.0,6-1,Arkansas,2/11/1992,7,29.0,0.0
68,htx24,24,htx,Tremon Smith,DB,17,2.0,190.0,5-11,Central Arkansas,7/20/1996,3,25.0,3.0
69,htx70,70,htx,Jordan Steckler,T,2,0.0,305.0,6-5,Northern Illinois,7/16/1996,Rook,25.0,0.0
70,htx53,53,htx,Connor Strachan,LB,3,0.0,230.0,6-0,Boston Col.,6/30/1995,Rook,26.0,0.0
71,htx65,65,htx,Lane Taylor,G,8,5.0,324.0,6-3,Oklahoma St.,11/22/1989,8,32.0,2.0
72,htx05,5,htx,Tyrod Taylor,QB,6,6.0,217.0,6-1,Virginia Tech,8/3/1989,10,32.0,2.0
73,htx96,96,htx,Vincent Taylor,DT,1,1.0,311.0,6-3,Oklahoma St.,1/5/1994,4,27.0,0.0
74,htx48,48,htx,Joe Thomas,LB,5,2.0,233.0,6-1,South Carolina St.,5/6/1991,7,30.0,1.0
75,htx37,37,htx,Tavierre Thomas,DB,17,8.0,205.0,5-10,Ferris St.,3/11/1996,3,25.0,3.0
76,htx66,66,htx,Cole Toner,OT,1,1.0,310.0,6-5,Harvard,3/13/1994,5,27.0,0.0
77,htx78,78,htx,Laremy Tunsil,OT,5,5.0,313.0,6-5,Mississippi,8/2/1994,5,27.0,2.0
78,htx84,84,htx,Jordan Veasy,WR,2,0.0,221.0,6-3,California,6/23/1995,Rook,26.0,0.0
79,htx44,44,htx,DeMarcus Walker,DE,13,2.0,280.0,6-4,Florida St.,9/30/1994,4,27.0,2.0
80,htx32,32,htx,Garret Wallow,LB,17,2.0,230.0,6-2,TCU,1/25/1999,Rook,22.0,2.0
81,htx40,40,htx,Josh Watson,LB,2,0.0,240.0,6-2,Colorado St.,5/20/1996,2,25.0,0.0
82,htx46,46,htx,Jon Weeks,C,17,0.0,242.0,5-10,Baylor,2/17/1986,11,35.0,1.0
83,htx69,69,htx,Xavier Williams,DT,1,0.0,309.0,6-2,Northern Iowa,1/18/1992,6,29.0,0.0
84,htx59,59,htx,Eric Wilson,ILB,7,0.0,230.0,6-1,Cincinnati,9/26/1994,4,27.0,0.0
0,oti92,92,oti,Olasunkanmi Adeniyi,DE,16,0.0,248.0,6-1,Toledo,9/12/1997,3,24.0,1.0
1,oti95,95,oti,Eli Ankou,DT,1,1.0,325.0,6-3,UCLA,6/8/1994,4,27.0,0.0
2,oti96,96,oti,Denico Autry,DE,17,11.0,285.0,6-5,"East Mississippi CC,Mississippi St.",7/15/1990,7,31.0,6.0
3,oti08,8,oti,Michael Badgley,K,1,0.0,183.0,5-10,Miami (FL),7/28/1995,3,26.0,0.0
4,oti13,13,oti,Cameron Batson,WR,4,0.0,175.0,5-8,Texas Tech,12/20/1995,3,26.0,0.0
5,oti41,41,oti,Khari Blasingame,RB,11,3.0,233.0,6-0,Vanderbilt,7/1/1996,2,25.0,0.0
6,oti94,94,oti,Amani Bledsoe,DE,5,2.0,280.0,6-4,Oklahoma,2/6/1998,1,23.0,1.0
7,oti39,39,oti,Breon Borders,CB,11,0.0,189.0,6-0,Duke,7/22/1995,4,26.0,1.0
8,oti33,33,oti,Brady Breeze,S,5,0.0,198.0,6-0,Oregon,10/9/1997,Rook,24.0,0.0
9,oti62,62,oti,Aaron Brewer,C,12,5.0,274.0,6-1,Texas St.,10/28/1997,1,24.0,3.0
10,oti11,11,oti,A.J. Brown,WR,13,13.0,226.0,6-1,Mississippi,6/30/1997,2,24.0,8.0
11,oti55,55,oti,Jayon Brown,ILB,10,6.0,226.0,6-0,UCLA,2/26/1995,4,26.0,3.0
12,oti14,14,oti,Randy Bullock,K,16,0.0,210.0,5-9,Texas A&M,12/16/1989,9,32.0,3.0
13,oti31,31,oti,Kevin Byard,S,17,17.0,212.0,5-11,Middle Tenn. St.,8/17/1993,5,28.0,13.0
14,oti25,25,oti,Jamal Carter,S,1,0.0,215.0,6-1,Miami (FL),4/12/1994,4,27.0,0.0
15,oti44,44,oti,Tory Carter,FB,8,2.0,244.0,6-0,LSU,3/16/1999,Rook,22.0,0.0
16,oti45,45,oti,Dylan Cole,LB,9,0.0,237.0,6-0,Missouri State,5/19/1994,4,27.0,1.0
17,oti46,46,oti,Morgan Cox,C,17,0.0,233.0,6-4,Tennessee,4/26/1986,11,35.0,1.0
18,oti29,29,oti,Dane Cruikshank,CB,14,4.0,209.0,6-1,Arizona,4/27/1995,3,26.0,2.0
19,oti33,33,oti,Zach Cunningham,OLB,4,4.0,238.0,6-3,Vanderbilt,12/2/1994,4,27.0,2.0
20,oti64,64,oti,Nate Davis,OL,14,14.0,316.0,6-3,Charlotte,9/23/1996,2,25.0,6.0
21,oti69,69,oti,Christian DiLauro,T,2,0.0,300.0,6-6,Illinois,11/11/1994,Rook,27.0,0.0
22,oti48,48,oti,Bud Dupree,DE,11,6.0,269.0,6-4,Kentucky,2/12/1993,6,28.0,3.0
23,oti49,49,oti,Nick Dzubnar,LB,17,0.0,240.0,6-1,Cal Poly-San Luis Obispo,8/15/1991,6,30.0,1.0
24,oti32,32,oti,Darrynton Evans,RB,1,0.0,200.0,5-11,Appalachian St.,7/9/1998,1,23.0,0.0
25,oti54,54,oti,Rashaan Evans,ILB,12,11.0,232.0,6-2,Alabama,11/8/1995,3,26.0,6.0
26,oti03,3,oti,Caleb Farley,CB,3,1.0,197.0,6-2,Virginia Tech,11/2/1998,Rook,23.0,0.0
27,oti21,21,oti,Matthias Farley,DB,17,0.0,209.0,5-11,Notre Dame,7/15/1992,5,29.0,1.0
28,oti54,54,oti,Sharif Finch,LB,1,0.0,250.0,6-4,Temple,10/1/1995,3,26.0,0.0
29,oti86,86,oti,Anthony Firkser,TE,15,1.0,246.0,6-2,Harvard,2/19/1995,3,26.0,3.0
30,oti10,10,oti,Dez Fitzpatrick,WR,4,0.0,210.0,6-2,Louisville,12/17/1997,Rook,24.0,0.0
31,oti45,45,oti,D'Onta Foreman,RB,9,3.0,236.0,6-1,Texas,4/24/1996,4,25.0,5.0
32,oti26,26,oti,Kristian Fulton,CB,13,13.0,197.0,5-11,LSU,9/3/1998,1,23.0,4.0
33,oti78,78,oti,Woodrow Hamilton,DL,2,0.0,315.0,6-3,Mississippi,12/20/1992,5,29.0,0.0
35,oti68,68,oti,Bobby Hart,OG,3,1.0,310.0,6-5,Florida St.,8/21/1994,6,27.0,1.0
36,oti22,22,oti,Derrick Henry,RB,8,8.0,247.0,6-3,Alabama,1/4/1994,5,27.0,7.0
37,oti40,40,oti,Dontrell Hilliard,RB,8,5.0,202.0,5-11,Tulane,2/26/1995,3,26.0,3.0
38,oti18,18,oti,Kevin Hogan,QB,1,0.0,218.0,6-3,Stanford,10/20/1992,5,29.0,0.0
39,oti16,16,oti,Cody Hollister,WR,3,1.0,209.0,6-4,Arkansas,11/18/1993,2,28.0,0.0
40,oti37,37,oti,Amani Hooker,S,12,12.0,210.0,5-11,Iowa,6/14/1998,2,23.0,4.0
41,oti89,89,oti,Tommy Hudson,TE,5,0.0,255.0,6-5,Arizona St.,2/22/1997,Rook,24.0,0.0
42,oti83,83,oti,Ryan Izzo,TE,1,0.0,255.0,6-5,Florida St.,12/21/1995,3,26.0,0.0
43,oti35,35,oti,Chris Jackson,S,12,3.0,193.0,5-10,Marshall,4/13/1998,1,23.0,1.0
44,oti20,20,oti,Jackrabbit Jenkins,CB,14,13.0,190.0,5-10,"North Alabama,Florida",10/29/1988,9,33.0,4.0
45,oti88,88,oti,Marcus Johnson,WR,7,3.0,207.0,6-1,Texas,8/5/1994,4,27.0,2.0
46,oti60,60,oti,Ben Jones,C,17,17.0,308.0,6-3,Georgia,7/2/1989,9,32.0,8.0
47,oti23,23,oti,Chris Jones,CB,7,0.0,200.0,6-0,Nebraska,8/13/1995,3,26.0,0.0
48,oti42,42,oti,Joseph Jones,OLB,9,0.0,231.0,6-0,Northwestern,2/21/1994,4,27.0,1.0
49,oti02,2,oti,Julio Jones,WR,10,10.0,220.0,6-3,Alabama,2/8/1989,10,32.0,4.0
50,oti90,90,oti,Naquan Jones,DT,13,5.0,338.0,6-4,Michigan St.,2/5/1998,Rook,23.0,3.0
51,oti06,6,oti,Brett Kern,P,14,0.0,214.0,6-2,Toledo,2/17/1986,13,35.0,1.0
52,oti12,12,oti,Mason Kinsey,WR,1,0.0,195.0,6-0,Berry,8/29/1998,Rook,23.0,0.0
53,oti71,71,oti,Kendall Lamm,T,12,1.0,310.0,6-5,Appalachian St.,6/5/1992,6,29.0,1.0
54,oti58,58,oti,Harold Landry,OLB,17,17.0,252.0,6-2,Boston Col.,6/5/1996,3,25.0,11.0
55,oti61,61,oti,Corey Levin,OL,12,0.0,307.0,6-4,Chattanooga,8/12/1994,3,27.0,1.0
56,oti77,77,oti,Taylor Lewan,OT,13,13.0,309.0,6-7,Michigan,7/22/1991,7,30.0,7.0
57,oti51,51,oti,David Long,LB,10,9.0,227.0,5-11,West Virginia,10/12/1996,2,25.0,5.0
58,oti30,30,oti,Greg Mabin,CB,5,2.0,200.0,6-1,Iowa,6/25/1994,4,27.0,1.0
59,oti30,30,oti,Bradley McDougald,FS,2,1.0,215.0,6-1,Kansas,11/15/1990,8,31.0,0.0
60,oti81,81,oti,Racey McMath,WR,9,0.0,217.0,6-3,LSU,6/14/1999,Rook,22.0,0.0
61,oti28,28,oti,Jeremy McNichols,RB,14,0.0,205.0,5-9,Boise St.,12/26/1995,4,26.0,3.0
62,oti24,24,oti,Elijah Molden,CB,16,7.0,192.0,5-10,Washington,1/30/1999,Rook,22.0,3.0
63,oti52,52,oti,Daniel Munyer,OL,1,0.0,305.0,6-1,Colorado,3/4/1992,6,29.0,0.0
64,oti91,91,oti,Larrell Murchison,DL,11,5.0,297.0,6-2,North Carolina St.,4/24/1997,1,24.0,3.0
65,oti94,94,oti,Kyle Peko,DT,8,3.0,305.0,6-1,Oregon St.,7/23/1993,5,28.0,2.0
66,oti08,8,oti,Adrian Peterson,RB,3,2.0,220.0,6-1,Oklahoma,3/21/1985,14,36.0,1.0
67,oti85,85,oti,MyCole Pruitt,TE,16,9.0,245.0,6-2,Southern Illinois,3/24/1992,6,29.0,1.0
68,oti72,72,oti,David Quessenberry,OT,17,17.0,310.0,6-5,San Jose St.,8/24/1990,8,31.0,9.0
69,oti75,75,oti,Dillon Radunz,OL,12,1.0,301.0,6-6,North Dakota St.,3/28/1998,Rook,23.0,1.0
70,oti97,97,oti,Caraun Reid,DT,1,0.0,292.0,6-2,Princeton,11/23/1991,7,30.0,0.0
71,oti18,18,oti,Josh Reynolds,WR,5,0.0,196.0,6-3,Texas A&M,2/16/1995,4,26.0,1.0
72,oti56,56,oti,Monty Rice,LB,10,4.0,233.0,6-0,Georgia,1/8/1999,Rook,22.0,2.0
73,oti50,50,oti,Derick Roberson,DE,5,0.0,250.0,6-3,Sam Houston St.,11/15/1995,2,26.0,0.0
74,oti80,80,oti,Chester Rogers,WR,16,2.0,184.0,6-0,Grambling St.,1/12/1994,5,27.0,3.0
75,oti95,95,oti,Anthony Rush,NT,2,0.0,361.0,6-4,Ala-Birmingham,9/1/1996,2,25.0,0.0
76,oti76,76,oti,Rodger Saffold,T,15,15.0,325.0,6-5,Indiana,6/6/1988,11,33.0,9.0
77,oti70,70,oti,Ty Sambrailo,OT,4,1.0,311.0,6-5,Colorado St.,3/10/1992,6,29.0,1.0
78,oti38,38,oti,Mekhi Sargent,RB,3,0.0,208.0,5-8,"Iowa Western,Iowa",10/8/1997,Rook,24.0,0.0
79,oti98,98,oti,Jeffery Simmons,DL,17,17.0,305.0,6-4,Mississippi St.,7/28/1997,2,24.0,14.0
80,oti59,59,oti,John Simon,DE,2,0.0,260.0,6-2,Ohio St.,10/14/1990,8,31.0,0.0
81,oti38,38,oti,Buster Skrine,DB,6,3.0,187.0,5-9,Chattanooga,4/26/1989,10,32.0,1.0
82,oti97,97,oti,Kevin Strong,DT,5,0.0,295.0,6-4,Texas-San Antonio,8/5/1996,2,25.0,0.0
83,oti87,87,oti,Geoff Swaim,TE,16,16.0,260.0,6-4,Texas,9/16/1993,6,28.0,2.0
84,oti17,17,oti,Ryan Tannehill,QB,17,17.0,217.0,6-4,Texas A&M,7/27/1988,9,33.0,13.0
85,oti93,93,oti,Teair Tart,DT,11,10.0,304.0,6-2,Florida International,2/28/1997,1,24.0,4.0
86,oti08,8,oti,Johnny Townsend,P,3,0.0,205.0,6-1,Florida,2/14/1995,3,26.0,0.0
87,oti99,99,oti,Rashad Weaver,OLB,2,0.0,259.0,6-4,Pittsburgh,11/10/1997,Rook,24.0,0.0
88,oti15,15,oti,Nick Westbrook-Ikhine,WR,16,7.0,215.0,6-2,Indiana,3/21/1997,1,24.0,5.0
89,oti33,33,oti,Jordan Wilkins,RB,1,0.0,216.0,6-1,Mississippi,7/18/1994,3,27.0,0.0
90,oti53,53,oti,Avery Williamson,ILB,2,0.0,246.0,6-1,Kentucky,3/9/1992,7,29.0,0.0
91,oti05,5,oti,Logan Woodside,QB,5,0.0,213.0,6-1,Toledo,1/27/1995,3,26.0,0.0
0,min31,31,min,Ameer Abdullah,RB,6,0.0,196.0,5-9,Nebraska,6/13/1993,6,28.0,0.0
1,min24,24,min,Mackensie Alexander,CB,16,5.0,192.0,5-10,Clemson,11/12/1993,5,28.0,2.0
2,min34,34,min,Jake Bargas,RB,1,0.0,250.0,6-2,North Carolina,11/28/1996,1,25.0,0.0
3,min55,55,min,Anthony Barr,OLB,11,11.0,257.0,6-5,UCLA,3/18/1992,7,29.0,6.0
4,min03,3,min,Jordan Berry,P,17,0.0,195.0,6-5,East. Kentucky,3/18/1991,6,30.0,3.0
5,min47,47,min,Tuf Borland,LB,2,0.0,234.0,6-1,Ohio St.,3/23/1998,Rook,23.0,0.0
6,min73,73,min,Tashawn Bower,OLB,4,0.0,250.0,6-5,LSU,2/18/1995,4,26.0,0.0
7,min29,29,min,Kris Boyd,CB,15,1.0,195.0,5-11,Texas,9/12/1996,2,25.0,2.0
8,min56,56,min,Garrett Bradbury,OL,13,13.0,300.0,6-3,North Carolina St.,6/20/1995,2,26.0,5.0
9,min64,64,min,Blake Brandel,T,13,0.0,315.0,6-7,Oregon St.,1/23/1997,Rook,24.0,1.0
10,min21,21,min,Bashaud Breeland,CB,13,13.0,195.0,5-11,Clemson,1/30/1992,7,29.0,5.0
11,min43,43,min,Camryn Bynum,S,14,3.0,200.0,6-0,California,7/19/1998,Rook,23.0,2.0
12,min85,85,min,Dan Chisena,WR,11,0.0,202.0,6-3,Penn St.,2/25/1997,1,24.0,0.0
13,min72,72,min,Ezra Cleveland,OL,17,17.0,312.0,6-6,Boise St.,5/8/1998,1,23.0,6.0
14,min52,52,min,Mason Cole,C,14,7.0,298.0,6-5,Michigan,3/28/1996,3,25.0,3.0
15,min83,83,min,Tyler Conklin,TE,17,15.0,248.0,6-3,Central Michigan,7/30/1995,3,26.0,5.0
16,min57,57,min,Ryan Connelly,LB,12,0.0,234.0,6-2,Wisconsin,10/23/1995,2,26.0,1.0
17,min33,33,min,Dalvin Cook,RB,13,13.0,210.0,5-10,Florida St.,8/10/1995,4,26.0,9.0
18,min08,8,min,Kirk Cousins,QB,16,16.0,205.0,6-3,Michigan St.,8/19/1988,9,33.0,13.0
19,min27,27,min,Cameron Dantzler,CB,14,7.0,190.0,6-2,Mississippi St.,9/3/1998,1,23.0,3.0
20,min71,71,min,Christian Darrisaw,OL,12,10.0,315.0,6-5,Virginia Tech,6/2/1999,Rook,22.0,5.0
21,min51,51,min,Wyatt Davis,G,6,0.0,315.0,6-4,Ohio St.,2/17/1999,Rook,22.0,0.0
22,min42,42,min,Andrew DePaola,LS,17,0.0,229.0,6-1,Rutgers,7/28/1987,7,34.0,1.0
23,min86,86,min,Brandon Dillon,TE,1,0.0,250.0,6-5,Marian,4/30/1997,2,24.0,0.0
24,min46,46,min,Myles Dorn,DB,9,0.0,210.0,6-2,North Carolina,6/25/1998,Rook,23.0,1.0
25,min78,78,min,Dakota Dozier,OT,6,0.0,312.0,6-4,Furman,4/30/1991,7,30.0,0.0
26,min45,45,min,Troy Dye,LB,17,1.0,225.0,6-3,Oregon,9/18/1996,1,25.0,2.0
27,min82,82,min,Ben Ellefson,TE,5,0.0,250.0,6-3,North Dakota St.,9/1/1996,1,25.0,0.0
28,min31,31,min,Wayne Gallman,RB,2,0.0,210.0,6-0,Clemson,10/1/1994,4,27.0,0.0
29,min97,97,min,Everson Griffen,DE,9,6.0,273.0,6-3,USC,12/22/1987,11,34.0,3.0
30,min30,30,min,C.J. Ham,RB,17,8.0,250.0,5-11,Augustana (SD),7/22/1993,4,28.0,1.0
31,min20,20,min,Harrison Hand,CB,9,0.0,185.0,5-11,"Baylor,Temple",11/12/1998,1,23.0,1.0
32,min89,89,min,Chris Herndon,TE,16,5.0,253.0,6-4,Miami (FL),2/23/1996,3,25.0,0.0
33,min69,69,min,Rashod Hill,T,15,5.0,310.0,6-6,Southern Miss,1/12/1992,5,29.0,3.0
34,min99,99,min,Danielle Hunter,DE,7,7.0,263.0,6-5,LSU,10/29/1994,6,27.0,3.0
35,min18,18,min,Justin Jefferson,WR,17,17.0,195.0,6-1,LSU,6/16/1999,1,22.0,13.0
36,min93,93,min,Patrick Jones II,DL,9,0.0,264.0,6-4,Pittsburgh,9/29/1998,Rook,23.0,1.0
37,min01,1,min,Greg Joseph,K,17,0.0,206.0,6-0,Florida Atlantic,8/4/1994,3,27.0,3.0
38,min54,54,min,Eric Kendricks,ILB,15,15.0,232.0,6-0,UCLA,2/29/1992,6,29.0,7.0
39,min48,48,min,Blake Lynch,LB,16,6.0,233.0,6-3,Baylor,2/14/1997,1,24.0,4.0
40,min92,92,min,James Lynch,DL,13,1.0,295.0,6-4,Baylor,1/20/1999,1,22.0,2.0
41,min14,14,min,Sean Mannion,QB,1,1.0,230.0,6-6,Oregon St.,4/25/1992,6,29.0,1.0
42,min25,25,min,Alexander Mattison,RB,16,4.0,215.0,5-11,Boise St.,6/19/1998,2,23.0,5.0
